sample	time	resource	inoculum	replicate.id
S_09099	Day_095	Medium-C	Water	3
S_09100	Day_095	Medium-C	Water	4
S_09101	Day_095	Medium-C	Soil	1
S_09102	Day_095	Medium-C	Soil	2
S_09103	Day_095	Medium-C	Soil	3
S_09104	Day_095	Medium-C	Soil	4
S_09113	Day_095	Medium-C	Water	5
S_09114	Day_095	Medium-C	Water	6
S_09115	Day_095	Medium-C	Water	7
S_09116	Day_095	Medium-C	Water	8
S_09117	Day_095	Medium-C	Soil	5
S_09118	Day_095	Medium-C	Soil	6
S_09119	Day_095	Medium-C	Soil	7
S_09120	Day_095	Medium-C	Soil	8
S_09129	Day_096	Medium-A	Water	1
S_09130	Day_096	Medium-A	Water	2
S_09131	Day_096	Medium-A	Water	3
S_09132	Day_096	Medium-A	Water	4
S_09133	Day_096	Medium-A	Soil	1
S_09134	Day_096	Medium-A	Soil	2
S_09135	Day_096	Medium-A	Soil	3
S_09136	Day_096	Medium-A	Soil	4
S_09145	Day_096	Medium-A	Water	5
S_09146	Day_096	Medium-A	Water	6
S_09147	Day_096	Medium-A	Water	7
S_09148	Day_096	Medium-A	Water	8
S_09149	Day_096	Medium-A	Soil	5
S_09150	Day_096	Medium-A	Soil	6
S_09151	Day_096	Medium-A	Soil	7
S_09152	Day_096	Medium-A	Soil	8
S_09161	Day_096	Medium-B	Water	1
S_09162	Day_096	Medium-B	Water	2
S_09163	Day_096	Medium-B	Water	3
S_09164	Day_096	Medium-B	Water	4
S_09165	Day_096	Medium-B	Soil	1
S_09166	Day_096	Medium-B	Soil	2
S_09167	Day_096	Medium-B	Soil	3
S_09168	Day_096	Medium-B	Soil	4
S_09177	Day_096	Medium-B	Water	5
S_09178	Day_096	Medium-B	Water	6
S_09179	Day_096	Medium-B	Water	7
S_09180	Day_096	Medium-B	Water	8
S_09181	Day_096	Medium-B	Soil	5
S_09182	Day_096	Medium-B	Soil	6
S_09183	Day_096	Medium-B	Soil	7
S_09184	Day_096	Medium-B	Soil	8
S_09193	Day_096	Medium-C	Water	1
S_09194	Day_096	Medium-C	Water	2
S_09195	Day_096	Medium-C	Water	3
S_09196	Day_096	Medium-C	Water	4
S_09197	Day_096	Medium-C	Soil	1
S_09198	Day_096	Medium-C	Soil	2
S_09199	Day_096	Medium-C	Soil	3
S_09200	Day_096	Medium-C	Soil	4
S_09209	Day_096	Medium-C	Water	5
S_09210	Day_096	Medium-C	Water	6
S_09211	Day_096	Medium-C	Water	7
S_09212	Day_096	Medium-C	Water	8
S_09213	Day_096	Medium-C	Soil	5
S_09214	Day_096	Medium-C	Soil	6
S_09215	Day_096	Medium-C	Soil	7
S_09216	Day_096	Medium-C	Soil	8
S_09225	Day_097	Medium-A	Water	1
S_09226	Day_097	Medium-A	Water	2
S_09227	Day_097	Medium-A	Water	3
S_09228	Day_097	Medium-A	Water	4
S_09229	Day_097	Medium-A	Soil	1
S_09230	Day_097	Medium-A	Soil	2
S_09231	Day_097	Medium-A	Soil	3
S_09232	Day_097	Medium-A	Soil	4
S_09241	Day_097	Medium-A	Water	5
S_09242	Day_097	Medium-A	Water	6
S_09243	Day_097	Medium-A	Water	7
S_09244	Day_097	Medium-A	Water	8
S_09245	Day_097	Medium-A	Soil	5
S_09246	Day_097	Medium-A	Soil	6
S_09247	Day_097	Medium-A	Soil	7
S_09248	Day_097	Medium-A	Soil	8
S_09257	Day_097	Medium-B	Water	1
S_09258	Day_097	Medium-B	Water	2
S_09259	Day_097	Medium-B	Water	3
S_09260	Day_097	Medium-B	Water	4
S_09261	Day_097	Medium-B	Soil	1
S_09262	Day_097	Medium-B	Soil	2
S_09263	Day_097	Medium-B	Soil	3
S_09264	Day_097	Medium-B	Soil	4
S_09273	Day_097	Medium-B	Water	5
S_09274	Day_097	Medium-B	Water	6
S_09275	Day_097	Medium-B	Water	7
S_09276	Day_097	Medium-B	Water	8
S_09277	Day_097	Medium-B	Soil	5
S_09278	Day_097	Medium-B	Soil	6
S_09279	Day_097	Medium-B	Soil	7
S_09280	Day_097	Medium-B	Soil	8
S_09289	Day_097	Medium-C	Water	1
S_09290	Day_097	Medium-C	Water	2
S_09291	Day_097	Medium-C	Water	3
S_09292	Day_097	Medium-C	Water	4
S_09293	Day_097	Medium-C	Soil	1
S_09294	Day_097	Medium-C	Soil	2
S_09295	Day_097	Medium-C	Soil	3
S_09296	Day_097	Medium-C	Soil	4
S_09305	Day_097	Medium-C	Water	5
S_09306	Day_097	Medium-C	Water	6
S_09307	Day_097	Medium-C	Water	7
S_09308	Day_097	Medium-C	Water	8
S_09309	Day_097	Medium-C	Soil	5
S_09310	Day_097	Medium-C	Soil	6
S_09311	Day_097	Medium-C	Soil	7
S_09312	Day_097	Medium-C	Soil	8
S_09321	Day_098	Medium-A	Water	1
S_09322	Day_098	Medium-A	Water	2
S_09323	Day_098	Medium-A	Water	3
S_09324	Day_098	Medium-A	Water	4
S_09325	Day_098	Medium-A	Soil	1
S_09326	Day_098	Medium-A	Soil	2
S_09327	Day_098	Medium-A	Soil	3
S_09328	Day_098	Medium-A	Soil	4
S_09337	Day_098	Medium-A	Water	5
S_09338	Day_098	Medium-A	Water	6
S_09339	Day_098	Medium-A	Water	7
S_09340	Day_098	Medium-A	Water	8
S_09341	Day_098	Medium-A	Soil	5
S_09342	Day_098	Medium-A	Soil	6
S_09343	Day_098	Medium-A	Soil	7
S_09344	Day_098	Medium-A	Soil	8
S_09353	Day_098	Medium-B	Water	1
S_09354	Day_098	Medium-B	Water	2
S_09355	Day_098	Medium-B	Water	3
S_09356	Day_098	Medium-B	Water	4
S_09357	Day_098	Medium-B	Soil	1
S_09358	Day_098	Medium-B	Soil	2
S_09359	Day_098	Medium-B	Soil	3
S_09360	Day_098	Medium-B	Soil	4
S_09369	Day_098	Medium-B	Water	5
S_09370	Day_098	Medium-B	Water	6
S_09371	Day_098	Medium-B	Water	7
S_09372	Day_098	Medium-B	Water	8
S_09373	Day_098	Medium-B	Soil	5
S_09374	Day_098	Medium-B	Soil	6
S_09375	Day_098	Medium-B	Soil	7
S_09376	Day_098	Medium-B	Soil	8
S_09385	Day_098	Medium-C	Water	1
S_09386	Day_098	Medium-C	Water	2
S_09387	Day_098	Medium-C	Water	3
S_09388	Day_098	Medium-C	Water	4
S_09389	Day_098	Medium-C	Soil	1
S_09390	Day_098	Medium-C	Soil	2
S_09391	Day_098	Medium-C	Soil	3
S_09392	Day_098	Medium-C	Soil	4
S_09401	Day_098	Medium-C	Water	5
S_09402	Day_098	Medium-C	Water	6
S_09403	Day_098	Medium-C	Water	7
S_09404	Day_098	Medium-C	Water	8
S_09405	Day_098	Medium-C	Soil	5
S_09406	Day_098	Medium-C	Soil	6
S_09407	Day_098	Medium-C	Soil	7
S_09408	Day_098	Medium-C	Soil	8
S_09417	Day_099	Medium-A	Water	1
S_09418	Day_099	Medium-A	Water	2
S_09419	Day_099	Medium-A	Water	3
S_09420	Day_099	Medium-A	Water	4
S_09421	Day_099	Medium-A	Soil	1
S_09422	Day_099	Medium-A	Soil	2
S_09423	Day_099	Medium-A	Soil	3
S_09424	Day_099	Medium-A	Soil	4
S_09433	Day_099	Medium-A	Water	5
S_09434	Day_099	Medium-A	Water	6
S_09435	Day_099	Medium-A	Water	7
S_09436	Day_099	Medium-A	Water	8
S_09437	Day_099	Medium-A	Soil	5
S_09438	Day_099	Medium-A	Soil	6
S_09439	Day_099	Medium-A	Soil	7
S_09440	Day_099	Medium-A	Soil	8
S_09449	Day_099	Medium-B	Water	1
S_09450	Day_099	Medium-B	Water	2
S_09451	Day_099	Medium-B	Water	3
S_09452	Day_099	Medium-B	Water	4
S_09453	Day_099	Medium-B	Soil	1
S_09454	Day_099	Medium-B	Soil	2
S_09455	Day_099	Medium-B	Soil	3
S_09456	Day_099	Medium-B	Soil	4
S_09465	Day_099	Medium-B	Water	5
S_09466	Day_099	Medium-B	Water	6
S_09467	Day_099	Medium-B	Water	7
S_09468	Day_099	Medium-B	Water	8
S_09469	Day_099	Medium-B	Soil	5
S_09470	Day_099	Medium-B	Soil	6
S_09471	Day_099	Medium-B	Soil	7
S_09472	Day_099	Medium-B	Soil	8
S_09481	Day_099	Medium-C	Water	1
S_09482	Day_099	Medium-C	Water	2
S_09483	Day_099	Medium-C	Water	3
S_09484	Day_099	Medium-C	Water	4
S_09485	Day_099	Medium-C	Soil	1
S_09486	Day_099	Medium-C	Soil	2
S_09487	Day_099	Medium-C	Soil	3
S_09488	Day_099	Medium-C	Soil	4
S_09497	Day_099	Medium-C	Water	5
S_09498	Day_099	Medium-C	Water	6
S_09499	Day_099	Medium-C	Water	7
S_09500	Day_099	Medium-C	Water	8
S_09501	Day_099	Medium-C	Soil	5
S_09502	Day_099	Medium-C	Soil	6
S_09503	Day_099	Medium-C	Soil	7
S_09504	Day_099	Medium-C	Soil	8
S_09513	Day_100	Medium-A	Water	1
S_09514	Day_100	Medium-A	Water	2
S_09515	Day_100	Medium-A	Water	3
S_09516	Day_100	Medium-A	Water	4
S_09517	Day_100	Medium-A	Soil	1
S_09518	Day_100	Medium-A	Soil	2
S_09519	Day_100	Medium-A	Soil	3
S_09520	Day_100	Medium-A	Soil	4
S_09529	Day_100	Medium-A	Water	5
S_09530	Day_100	Medium-A	Water	6
S_09531	Day_100	Medium-A	Water	7
S_09532	Day_100	Medium-A	Water	8
S_09533	Day_100	Medium-A	Soil	5
S_09534	Day_100	Medium-A	Soil	6
S_09535	Day_100	Medium-A	Soil	7
S_09536	Day_100	Medium-A	Soil	8
S_09545	Day_100	Medium-B	Water	1
S_09546	Day_100	Medium-B	Water	2
S_09547	Day_100	Medium-B	Water	3
S_09548	Day_100	Medium-B	Water	4
S_09549	Day_100	Medium-B	Soil	1
S_09550	Day_100	Medium-B	Soil	2
S_09551	Day_100	Medium-B	Soil	3
S_09552	Day_100	Medium-B	Soil	4
S_09561	Day_100	Medium-B	Water	5
S_09562	Day_100	Medium-B	Water	6
S_09563	Day_100	Medium-B	Water	7
S_09564	Day_100	Medium-B	Water	8
S_09565	Day_100	Medium-B	Soil	5
S_09566	Day_100	Medium-B	Soil	6
S_09567	Day_100	Medium-B	Soil	7
S_09568	Day_100	Medium-B	Soil	8
S_09577	Day_100	Medium-C	Water	1
S_09578	Day_100	Medium-C	Water	2
S_09579	Day_100	Medium-C	Water	3
S_09580	Day_100	Medium-C	Water	4
S_09581	Day_100	Medium-C	Soil	1
S_09582	Day_100	Medium-C	Soil	2
S_09583	Day_100	Medium-C	Soil	3
S_09584	Day_100	Medium-C	Soil	4
S_09593	Day_100	Medium-C	Water	5
S_09594	Day_100	Medium-C	Water	6
S_09595	Day_100	Medium-C	Water	7
S_09596	Day_100	Medium-C	Water	8
S_09597	Day_100	Medium-C	Soil	5
S_09598	Day_100	Medium-C	Soil	6
S_09599	Day_100	Medium-C	Soil	7
S_09600	Day_100	Medium-C	Soil	8
S_09609	Day_101	Medium-A	Water	1
S_09610	Day_101	Medium-A	Water	2
S_09611	Day_101	Medium-A	Water	3
S_09612	Day_101	Medium-A	Water	4
S_09613	Day_101	Medium-A	Soil	1
S_09614	Day_101	Medium-A	Soil	2
S_09615	Day_101	Medium-A	Soil	3
S_09616	Day_101	Medium-A	Soil	4
S_09625	Day_101	Medium-A	Water	5
S_09626	Day_101	Medium-A	Water	6
S_09627	Day_101	Medium-A	Water	7
S_09628	Day_101	Medium-A	Water	8
S_09629	Day_101	Medium-A	Soil	5
S_09630	Day_101	Medium-A	Soil	6
S_09631	Day_101	Medium-A	Soil	7
S_09632	Day_101	Medium-A	Soil	8
S_09641	Day_101	Medium-B	Water	1
S_09642	Day_101	Medium-B	Water	2
S_09643	Day_101	Medium-B	Water	3
S_09644	Day_101	Medium-B	Water	4
S_09645	Day_101	Medium-B	Soil	1
S_09646	Day_101	Medium-B	Soil	2
S_09647	Day_101	Medium-B	Soil	3
S_09648	Day_101	Medium-B	Soil	4
S_09657	Day_101	Medium-B	Water	5
S_09658	Day_101	Medium-B	Water	6
S_09659	Day_101	Medium-B	Water	7
S_09660	Day_101	Medium-B	Water	8
S_09661	Day_101	Medium-B	Soil	5
S_09662	Day_101	Medium-B	Soil	6
S_09663	Day_101	Medium-B	Soil	7
S_09664	Day_101	Medium-B	Soil	8
S_09673	Day_101	Medium-C	Water	1
S_09674	Day_101	Medium-C	Water	2
S_09675	Day_101	Medium-C	Water	3
S_09676	Day_101	Medium-C	Water	4
S_09677	Day_101	Medium-C	Soil	1
S_09678	Day_101	Medium-C	Soil	2
S_09679	Day_101	Medium-C	Soil	3
S_09680	Day_101	Medium-C	Soil	4
S_09689	Day_101	Medium-C	Water	5
S_09690	Day_101	Medium-C	Water	6
S_09691	Day_101	Medium-C	Water	7
S_09692	Day_101	Medium-C	Water	8
S_09693	Day_101	Medium-C	Soil	5
S_09694	Day_101	Medium-C	Soil	6
S_09695	Day_101	Medium-C	Soil	7
S_09696	Day_101	Medium-C	Soil	8
S_09705	Day_102	Medium-A	Water	1
S_09706	Day_102	Medium-A	Water	2
S_09707	Day_102	Medium-A	Water	3
S_09708	Day_102	Medium-A	Water	4
S_09709	Day_102	Medium-A	Soil	1
S_09710	Day_102	Medium-A	Soil	2
S_09711	Day_102	Medium-A	Soil	3
S_09712	Day_102	Medium-A	Soil	4
S_09721	Day_102	Medium-A	Water	5
S_09722	Day_102	Medium-A	Water	6
S_09723	Day_102	Medium-A	Water	7
S_09724	Day_102	Medium-A	Water	8
S_09725	Day_102	Medium-A	Soil	5
S_09726	Day_102	Medium-A	Soil	6
S_09727	Day_102	Medium-A	Soil	7
S_09728	Day_102	Medium-A	Soil	8
S_09737	Day_102	Medium-B	Water	1
S_09738	Day_102	Medium-B	Water	2
S_09739	Day_102	Medium-B	Water	3
S_09740	Day_102	Medium-B	Water	4
S_09741	Day_102	Medium-B	Soil	1
S_09742	Day_102	Medium-B	Soil	2
S_09743	Day_102	Medium-B	Soil	3
S_09744	Day_102	Medium-B	Soil	4
S_09753	Day_102	Medium-B	Water	5
S_09754	Day_102	Medium-B	Water	6
S_09755	Day_102	Medium-B	Water	7
S_09756	Day_102	Medium-B	Water	8
S_09757	Day_102	Medium-B	Soil	5
S_09758	Day_102	Medium-B	Soil	6
S_09759	Day_102	Medium-B	Soil	7
S_09760	Day_102	Medium-B	Soil	8
S_09769	Day_102	Medium-C	Water	1
S_09770	Day_102	Medium-C	Water	2
S_09771	Day_102	Medium-C	Water	3
S_09772	Day_102	Medium-C	Water	4
S_09773	Day_102	Medium-C	Soil	1
S_09774	Day_102	Medium-C	Soil	2
S_09775	Day_102	Medium-C	Soil	3
S_09776	Day_102	Medium-C	Soil	4
S_09785	Day_102	Medium-C	Water	5
S_09786	Day_102	Medium-C	Water	6
S_09787	Day_102	Medium-C	Water	7
S_09788	Day_102	Medium-C	Water	8
S_09789	Day_102	Medium-C	Soil	5
S_09790	Day_102	Medium-C	Soil	6
S_09791	Day_102	Medium-C	Soil	7
S_09792	Day_102	Medium-C	Soil	8
S_09793	Day_103	Medium-C	Soil	8
S_09794	Day_103	Medium-C	Soil	7
S_09795	Day_103	Medium-C	Soil	6
S_09796	Day_103	Medium-C	Soil	5
S_09797	Day_103	Medium-C	Water	8
S_09798	Day_103	Medium-C	Water	7
S_09799	Day_103	Medium-C	Water	6
S_09800	Day_103	Medium-C	Water	5
S_09809	Day_103	Medium-C	Soil	4
S_09810	Day_103	Medium-C	Soil	3
S_09811	Day_103	Medium-C	Soil	2
S_09812	Day_103	Medium-C	Soil	1
S_09813	Day_103	Medium-C	Water	4
S_09814	Day_103	Medium-C	Water	3
S_09815	Day_103	Medium-C	Water	2
S_09816	Day_103	Medium-C	Water	1
S_09825	Day_103	Medium-B	Soil	8
S_09826	Day_103	Medium-B	Soil	7
S_09827	Day_103	Medium-B	Soil	6
S_09828	Day_103	Medium-B	Soil	5
S_09829	Day_103	Medium-B	Water	8
S_09830	Day_103	Medium-B	Water	7
S_09831	Day_103	Medium-B	Water	6
S_09832	Day_103	Medium-B	Water	5
S_09841	Day_103	Medium-B	Soil	4
S_09842	Day_103	Medium-B	Soil	3
S_09843	Day_103	Medium-B	Soil	2
S_09844	Day_103	Medium-B	Soil	1
S_09845	Day_103	Medium-B	Water	4
S_09846	Day_103	Medium-B	Water	3
S_09847	Day_103	Medium-B	Water	2
S_09848	Day_103	Medium-B	Water	1
S_09857	Day_103	Medium-A	Soil	8
S_09858	Day_103	Medium-A	Soil	7
S_09859	Day_103	Medium-A	Soil	6
S_09860	Day_103	Medium-A	Soil	5
S_09861	Day_103	Medium-A	Water	8
S_09862	Day_103	Medium-A	Water	7
S_09863	Day_103	Medium-A	Water	6
S_09864	Day_103	Medium-A	Water	5
S_09873	Day_103	Medium-A	Soil	4
S_09874	Day_103	Medium-A	Soil	3
S_09875	Day_103	Medium-A	Soil	2
S_09876	Day_103	Medium-A	Soil	1
S_09877	Day_103	Medium-A	Water	4
S_09878	Day_103	Medium-A	Water	3
S_09879	Day_103	Medium-A	Water	2
S_09880	Day_103	Medium-A	Water	1
S_09897	Day_104	Medium-A	Water	1
S_09898	Day_104	Medium-A	Water	2
S_09899	Day_104	Medium-A	Water	3
S_09900	Day_104	Medium-A	Water	4
S_09901	Day_104	Medium-A	Soil	1
S_09902	Day_104	Medium-A	Soil	2
S_09903	Day_104	Medium-A	Soil	3
S_09904	Day_104	Medium-A	Soil	4
S_09913	Day_104	Medium-A	Water	5
S_09914	Day_104	Medium-A	Water	6
S_09915	Day_104	Medium-A	Water	7
S_09916	Day_104	Medium-A	Water	8
S_09917	Day_104	Medium-A	Soil	5
S_09918	Day_104	Medium-A	Soil	6
S_09919	Day_104	Medium-A	Soil	7
S_09920	Day_104	Medium-A	Soil	8
S_09929	Day_104	Medium-B	Water	1
S_09930	Day_104	Medium-B	Water	2
S_09931	Day_104	Medium-B	Water	3
S_09932	Day_104	Medium-B	Water	4
S_09933	Day_104	Medium-B	Soil	1
S_09934	Day_104	Medium-B	Soil	2
S_09935	Day_104	Medium-B	Soil	3
S_09936	Day_104	Medium-B	Soil	4
S_09945	Day_104	Medium-B	Water	5
S_09946	Day_104	Medium-B	Water	6
S_09947	Day_104	Medium-B	Water	7
S_09948	Day_104	Medium-B	Water	8
S_09949	Day_104	Medium-B	Soil	5
S_09950	Day_104	Medium-B	Soil	6
S_09951	Day_104	Medium-B	Soil	7
S_09952	Day_104	Medium-B	Soil	8
S_09961	Day_104	Medium-C	Water	1
S_09962	Day_104	Medium-C	Water	2
S_09963	Day_104	Medium-C	Water	3
S_09964	Day_104	Medium-C	Water	4
S_09965	Day_104	Medium-C	Soil	1
S_09966	Day_104	Medium-C	Soil	2
S_09967	Day_104	Medium-C	Soil	3
S_09968	Day_104	Medium-C	Soil	4
S_09977	Day_104	Medium-C	Water	5
S_09978	Day_104	Medium-C	Water	6
S_09979	Day_104	Medium-C	Water	7
S_09980	Day_104	Medium-C	Water	8
S_09981	Day_104	Medium-C	Soil	5
S_09982	Day_104	Medium-C	Soil	6
S_09983	Day_104	Medium-C	Soil	7
S_09984	Day_104	Medium-C	Soil	8
S_09993	Day_105	Medium-A	Water	1
S_09994	Day_105	Medium-A	Water	2
S_09995	Day_105	Medium-A	Water	3
S_09996	Day_105	Medium-A	Water	4
S_09997	Day_105	Medium-A	Soil	1
S_09998	Day_105	Medium-A	Soil	2
S_09999	Day_105	Medium-A	Soil	3
S_10000	Day_105	Medium-A	Soil	4
S_10009	Day_105	Medium-A	Water	5
S_10010	Day_105	Medium-A	Water	6
S_10011	Day_105	Medium-A	Water	7
S_10012	Day_105	Medium-A	Water	8
S_10013	Day_105	Medium-A	Soil	5
S_10014	Day_105	Medium-A	Soil	6
S_10015	Day_105	Medium-A	Soil	7
S_10016	Day_105	Medium-A	Soil	8
S_10025	Day_105	Medium-B	Water	1
S_10026	Day_105	Medium-B	Water	2
S_10027	Day_105	Medium-B	Water	3
S_10028	Day_105	Medium-B	Water	4
S_10029	Day_105	Medium-B	Soil	1
S_10030	Day_105	Medium-B	Soil	2
S_10031	Day_105	Medium-B	Soil	3
S_10032	Day_105	Medium-B	Soil	4
S_10041	Day_105	Medium-B	Water	5
S_10042	Day_105	Medium-B	Water	6
S_10043	Day_105	Medium-B	Water	7
S_10044	Day_105	Medium-B	Water	8
S_10045	Day_105	Medium-B	Soil	5
S_10046	Day_105	Medium-B	Soil	6
S_10047	Day_105	Medium-B	Soil	7
S_10048	Day_105	Medium-B	Soil	8
S_10057	Day_105	Medium-C	Water	1
S_10058	Day_105	Medium-C	Water	2
S_10059	Day_105	Medium-C	Water	3
S_10060	Day_105	Medium-C	Water	4
S_10061	Day_105	Medium-C	Soil	1
S_10062	Day_105	Medium-C	Soil	2
S_10063	Day_105	Medium-C	Soil	3
S_10064	Day_105	Medium-C	Soil	4
S_10073	Day_105	Medium-C	Water	5
S_10074	Day_105	Medium-C	Water	6
S_10075	Day_105	Medium-C	Water	7
S_10076	Day_105	Medium-C	Water	8
S_10077	Day_105	Medium-C	Soil	5
S_10078	Day_105	Medium-C	Soil	6
S_10079	Day_105	Medium-C	Soil	7
S_10080	Day_105	Medium-C	Soil	8
S_10089	Day_106	Medium-A	Water	1
S_10090	Day_106	Medium-A	Water	2
S_10091	Day_106	Medium-A	Water	3
S_10092	Day_106	Medium-A	Water	4
S_10093	Day_106	Medium-A	Soil	1
S_10094	Day_106	Medium-A	Soil	2
S_10095	Day_106	Medium-A	Soil	3
S_10096	Day_106	Medium-A	Soil	4
S_10105	Day_106	Medium-A	Water	5
S_10106	Day_106	Medium-A	Water	6
S_10107	Day_106	Medium-A	Water	7
S_10108	Day_106	Medium-A	Water	8
S_10109	Day_106	Medium-A	Soil	5
S_10110	Day_106	Medium-A	Soil	6
S_10111	Day_106	Medium-A	Soil	7
S_10112	Day_106	Medium-A	Soil	8
S_10121	Day_106	Medium-B	Water	1
S_10122	Day_106	Medium-B	Water	2
S_10123	Day_106	Medium-B	Water	3
S_10124	Day_106	Medium-B	Water	4
S_10125	Day_106	Medium-B	Soil	1
S_10126	Day_106	Medium-B	Soil	2
S_10127	Day_106	Medium-B	Soil	3
S_10128	Day_106	Medium-B	Soil	4
S_10137	Day_106	Medium-B	Water	5
S_10138	Day_106	Medium-B	Water	6
S_10139	Day_106	Medium-B	Water	7
S_10140	Day_106	Medium-B	Water	8
S_10141	Day_106	Medium-B	Soil	5
S_10142	Day_106	Medium-B	Soil	6
S_10143	Day_106	Medium-B	Soil	7
S_10144	Day_106	Medium-B	Soil	8
S_10153	Day_106	Medium-C	Water	1
S_10154	Day_106	Medium-C	Water	2
S_10155	Day_106	Medium-C	Water	3
S_10156	Day_106	Medium-C	Water	4
S_10157	Day_106	Medium-C	Soil	1
S_10158	Day_106	Medium-C	Soil	2
S_10159	Day_106	Medium-C	Soil	3
S_10160	Day_106	Medium-C	Soil	4
S_10169	Day_106	Medium-C	Water	5
S_10170	Day_106	Medium-C	Water	6
S_10171	Day_106	Medium-C	Water	7
S_10172	Day_106	Medium-C	Water	8
S_10173	Day_106	Medium-C	Soil	5
S_10174	Day_106	Medium-C	Soil	6
S_10175	Day_106	Medium-C	Soil	7
S_10176	Day_106	Medium-C	Soil	8
S_10185	Day_107	Medium-A	Water	1
S_10186	Day_107	Medium-A	Water	2
S_10187	Day_107	Medium-A	Water	3
S_10188	Day_107	Medium-A	Water	4
S_10189	Day_107	Medium-A	Soil	1
S_10190	Day_107	Medium-A	Soil	2
S_10191	Day_107	Medium-A	Soil	3
S_10192	Day_107	Medium-A	Soil	4
S_10201	Day_107	Medium-A	Water	5
S_10202	Day_107	Medium-A	Water	6
S_10203	Day_107	Medium-A	Water	7
S_10204	Day_107	Medium-A	Water	8
S_10205	Day_107	Medium-A	Soil	5
S_10206	Day_107	Medium-A	Soil	6
S_10207	Day_107	Medium-A	Soil	7
S_10208	Day_107	Medium-A	Soil	8
S_10217	Day_107	Medium-B	Water	1
S_10218	Day_107	Medium-B	Water	2
S_10219	Day_107	Medium-B	Water	3
S_10220	Day_107	Medium-B	Water	4
S_10221	Day_107	Medium-B	Soil	1
S_10222	Day_107	Medium-B	Soil	2
S_10223	Day_107	Medium-B	Soil	3
S_10224	Day_107	Medium-B	Soil	4
S_10233	Day_107	Medium-B	Water	5
S_10234	Day_107	Medium-B	Water	6
S_10235	Day_107	Medium-B	Water	7
S_10236	Day_107	Medium-B	Water	8
S_10237	Day_107	Medium-B	Soil	5
S_10238	Day_107	Medium-B	Soil	6
S_10239	Day_107	Medium-B	Soil	7
S_10240	Day_107	Medium-B	Soil	8
S_10249	Day_107	Medium-C	Water	1
S_10250	Day_107	Medium-C	Water	2
S_10251	Day_107	Medium-C	Water	3
S_10252	Day_107	Medium-C	Water	4
S_10253	Day_107	Medium-C	Soil	1
S_10254	Day_107	Medium-C	Soil	2
S_10255	Day_107	Medium-C	Soil	3
S_10256	Day_107	Medium-C	Soil	4
S_10265	Day_107	Medium-C	Water	5
S_10266	Day_107	Medium-C	Water	6
S_10267	Day_107	Medium-C	Water	7
S_10268	Day_107	Medium-C	Water	8
S_10269	Day_107	Medium-C	Soil	5
S_10270	Day_107	Medium-C	Soil	6
S_10271	Day_107	Medium-C	Soil	7
S_10272	Day_107	Medium-C	Soil	8
S_10281	Day_108	Medium-A	Water	1
S_10282	Day_108	Medium-A	Water	2
S_10283	Day_108	Medium-A	Water	3
S_10284	Day_108	Medium-A	Water	4
S_10285	Day_108	Medium-A	Soil	1
S_10286	Day_108	Medium-A	Soil	2
S_10287	Day_108	Medium-A	Soil	3
S_10288	Day_108	Medium-A	Soil	4
S_10297	Day_108	Medium-A	Water	5
S_10298	Day_108	Medium-A	Water	6
S_10299	Day_108	Medium-A	Water	7
S_10300	Day_108	Medium-A	Water	8
S_10301	Day_108	Medium-A	Soil	5
S_10302	Day_108	Medium-A	Soil	6
S_10303	Day_108	Medium-A	Soil	7
S_10304	Day_108	Medium-A	Soil	8
S_10313	Day_108	Medium-B	Water	1
S_10314	Day_108	Medium-B	Water	2
S_10315	Day_108	Medium-B	Water	3
S_10316	Day_108	Medium-B	Water	4
S_10317	Day_108	Medium-B	Soil	1
S_10318	Day_108	Medium-B	Soil	2
S_10319	Day_108	Medium-B	Soil	3
S_10320	Day_108	Medium-B	Soil	4
S_10329	Day_108	Medium-B	Water	5
S_10330	Day_108	Medium-B	Water	6
S_10331	Day_108	Medium-B	Water	7
S_10332	Day_108	Medium-B	Water	8
S_10333	Day_108	Medium-B	Soil	5
S_10334	Day_108	Medium-B	Soil	6
S_10335	Day_108	Medium-B	Soil	7
S_10336	Day_108	Medium-B	Soil	8
S_10345	Day_108	Medium-C	Water	1
S_10346	Day_108	Medium-C	Water	2
S_10347	Day_108	Medium-C	Water	3
S_10348	Day_108	Medium-C	Water	4
S_10349	Day_108	Medium-C	Soil	1
S_10350	Day_108	Medium-C	Soil	2
S_10351	Day_108	Medium-C	Soil	3
S_10352	Day_108	Medium-C	Soil	4
S_10361	Day_108	Medium-C	Water	5
S_10362	Day_108	Medium-C	Water	6
S_10363	Day_108	Medium-C	Water	7
S_10364	Day_108	Medium-C	Water	8
S_10365	Day_108	Medium-C	Soil	5
S_10366	Day_108	Medium-C	Soil	6
S_10367	Day_108	Medium-C	Soil	7
S_10368	Day_108	Medium-C	Soil	8
S_10377	Day_109	Medium-A	Water	1
S_10378	Day_109	Medium-A	Water	2
S_10379	Day_109	Medium-A	Water	3
S_10380	Day_109	Medium-A	Water	4
S_10381	Day_109	Medium-A	Soil	1
S_10382	Day_109	Medium-A	Soil	2
S_10383	Day_109	Medium-A	Soil	3
S_10384	Day_109	Medium-A	Soil	4
S_10393	Day_109	Medium-A	Water	5
S_10394	Day_109	Medium-A	Water	6
S_10395	Day_109	Medium-A	Water	7
S_10396	Day_109	Medium-A	Water	8
